hop	跳躍|ぴょんと跳び越す|(植物)ホップ|ホップの実(ビールの苦味をつける)|麻薬|阿片	anc
exam	試験|examination	anc
lamp	ランプ|光明|灯火|を照らす	anc
crew	乗組員|鳴く|搭乗員	anc
aware	気づいて|に気づいている	anc
puzzle	を当惑させる|困らせる|難問|パズル	anc
alliance	同盟|連合|提携|協力	anc
sum	金額|合計|(～を)要約する|(～を)合計する	anc
roger	了解|よろしい	anc
banner	旗|標語を書いた旗じるし|(第一面トップの)全段抜きの大見だし|(歓迎の)垂幕|横断幕	anc
wet	を濡らす|湿る|に小便をする|濡れた|保存された|酔った|雨降りの|禁酒反対者|湿気	anc
shell	骨ぐみ|貝殻|殻|外観	anc
alcohol	アルコール	anc
legend	言い伝え|伝説|題銘|表題|解説	anc
estimate	推定する|評価する|見積もり	anc
organic	有機体の|器官の|基本的な|有機物(の)|器質的	anc
eagle	ワシ|鷲|米国の国章|イーグル	anc
euro	ユーロ|EUの通貨	anc
interracial	異人種間の	anc
competitive	競争が激しい|競争力がある	anc
shock	衝撃|打撃|電撃|をぎょっとさせる|を憤慨させる	anc
poetry	詩歌|詩|韻文|詩集|作風	anc
supplier	原料供給国|供給者|仕入先|業者|供給業者|納入業者	anc
pipe	パイプ|導管|きせる|1服分|導管で導かれる|を吹く	anc
pan	鍋|酷評|酷評される	booqs
representation	代表|表現	anc
raw	原料のままの|すり傷|生の|生焼けの|未加工の|ひりひり痛む	anc
extent	程度|範囲	anc
glossary	用語解説|語彙解説|小辞典	anc
possibility	可能性|見込み|将来性|実現性|ありうること|起こりうること	anc
accordance	一致|授与	anc
inventory	物品明細表|在庫|在庫リスト	anc
controller	支配者|管理人|制御(操縦)装置	anc
accurate	明確な|的確な|正確な	anc
plane	飛行機	anc
convert	を転換する|change|改宗させる	anc
announce	を発表する|を知らせる	anc
playstation	プレイステーション(ゲーム機)	anc
instruction	教授|教育|指令|指図|使用説明書	anc
